3-D Bayesian optical image reconstruction with domain decomposition:::ddougherty
3-D Bayesian optical image reconstruction with domain decomposition:::dhawrysz
3-D Bayesian optical image reconstruction with domain decomposition:::esevickmuraca
3-D Bayesian optical image reconstruction with domain decomposition:::meppstei
3-D computed subsurface tomography:::ddougherty
3-D computed subsurface tomography:::meppstei
A 2-D numerical study of chaotic &#64258;ow in a natural convection loop:::cdanforth
A 2-D numerical study of chaotic &#64258;ow in a natural convection loop:::dhitt
A 2-D numerical study of chaotic &#64258;ow in a natural convection loop:::eridouane
A comparative study of PVM workstation cluster implementations of a two-phase subsurface flow model:::ddougherty
A comparative study of PVM workstation cluster implementations of a two-phase subsurface flow model:::meppstei
A generalized model of social and biological contagion:::dwatts
A generalized model of social and biological contagion:::pdodds
A Hybrid Genetic Algorithm with Pattern Search for finding Heavy Atoms in Protein Crystals:::jpayne
A Hybrid Genetic Algorithm with Pattern Search for finding Heavy Atoms in Protein Crystals:::meppstei
A Local Method for Detecting Communities:::ebollt
A Local Method for Detecting Communities:::jbagrow
A Method for Isolating Morphological Effects on Evolved Behaviour:::jbongard
A Method for Isolating Morphological Effects on Evolved Behaviour:::rpfeifer
A Method to Determine the Optimal Number of Measurements for Three-Dimensional Optical Tomography for a Physiologically Realistic Geometry:::ajoshi
A Method to Determine the Optimal Number of Measurements for Three-Dimensional Optical Tomography for a Physiologically Realistic Geometry:::esevickmuraca
A Method to Determine the Optimal Number of Measurements for Three-Dimensional Optical Tomography for a Physiologically Realistic Geometry:::meppstei
A Numerical Investigation of 3-D Flow Regimes in a Toroidal Natural Convection Loop:::cdanforth
A Numerical Investigation of 3-D Flow Regimes in a Toroidal Natural Convection Loop:::dhitt
A Numerical Investigation of 3-D Flow Regimes in a Toroidal Natural Convection Loop:::eridouane
A practical parallel retrofit of a 3-Dimensional surface water model:::jlaible
A practical parallel retrofit of a 3-Dimensional surface water model:::meppstei
A Probabilistic Functional Crossover Operator for Genetic Programming:::jbongard
A Random Chemistry Algorithm for Identifying Collections of Multiple Contingencies that Initiate Cascading Failure:::meppstei
A Random Chemistry Algorithm for Identifying Collections of Multiple Contingencies that Initiate Cascading Failure:::phines
A Review Of Large-scale Renewable Electricity Integration Studies:::phines
A Review Of Large-scale Renewable Electricity Integration Studies:::pjaramillo
Accelerating Human-Computer Collaborative Search through Learning Comparative and Predictive User Models:::ghornby
Accelerating Human-Computer Collaborative Search through Learning Comparative and Predictive User Models:::jbongard
Accelerating Self-Modeling in Cooperative Robot Teams:::jbongard
Accounting for Model Errors in Ensemble Data Assimilation:::cdanforth
Accounting for Model Errors in Ensemble Data Assimilation:::ekalnay
Accounting for Model Errors in Ensemble Data Assimilation:::hli
Accounting for Model Errors in Ensemble Data Assimilation:::tmiyoshi
Action-Selection and Crossover Strategies for Self-Modeling Machines:::jbongard
Active Coevolutionary Learning of Deterministic Finite Automata:::hlipson
Active Coevolutionary Learning of Deterministic Finite Automata:::jbongard
Active Learning with Adaptive Heterogeneous Ensembles:::jbongard
Active Learning with Adaptive Heterogeneous Ensembles:::xwu
Active Learning with Adaptive Heterogeneous Ensembles:::zlu
Adaptive Informative Sampling for Active Learning:::jbongard
Adaptive Informative Sampling for Active Learning:::xwu
Adaptive Informative Sampling for Active Learning:::zlu
Advances in 3-D frequency domain fluorescence tomography:::agodavarty
Advances in 3-D frequency domain fluorescence tomography:::czhang4
Advances in 3-D frequency domain fluorescence tomography:::esevickmuraca
Advances in 3-D frequency domain fluorescence tomography:::meppstei
Aggressive shadowing of a low-dimensional model of atmospheric dynamics:::cdanforth
Aggressive shadowing of a low-dimensional model of atmospheric dynamics:::rlieblappen
An Agent-Based Model for Estimating Consumer Adoption of PHEV Technology:::dkgrover
An Agent-Based Model for Estimating Consumer Adoption of PHEV Technology:::drizzo
An Agent-Based Model for Estimating Consumer Adoption of PHEV Technology:::jmarshall
An Agent-Based Model for Estimating Consumer Adoption of PHEV Technology:::lbesaw
An Agent-Based Model for Estimating Consumer Adoption of PHEV Technology:::meppstei
An Agent-Based Model for Estimating Consumer Adoption of PHEV Technology:::mpellon
An agent-based model to study market penetration of plug-in hybrid electric vehicles:::dkgrover
An agent-based model to study market penetration of plug-in hybrid electric vehicles:::drizzo
An agent-based model to study market penetration of plug-in hybrid electric vehicles:::jmarshall
An agent-based model to study market penetration of plug-in hybrid electric vehicles:::meppstei
An evolutionary algorithm approach to link prediction in dynamic social networks:::cabliss
An evolutionary algorithm approach to link prediction in dynamic social networks:::cdanforth
An evolutionary algorithm approach to link prediction in dynamic social networks:::mrfrank
An evolutionary algorithm approach to link prediction in dynamic social networks:::pdodds
An experimental study of search in global social networks:::dwatts
An experimental study of search in global social networks:::pdodds
An experimental study of search in global social networks:::rmuhamad
An Exploration-Estimation Algorithm for Synthesis and Analysis of Engineering Systems Using Minimal Physical Testing:::hlipson
An Exploration-Estimation Algorithm for Synthesis and Analysis of Engineering Systems Using Minimal Physical Testing:::jbongard
Analysis of a consumer survey on plug-in hybrid electric vehicles:::cwarrender
Analysis of a consumer survey on plug-in hybrid electric vehicles:::dgaalema
Analysis of a consumer survey on plug-in hybrid electric vehicles:::dlanute
Analysis of a consumer survey on plug-in hybrid electric vehicles:::drizzo
Analysis of a consumer survey on plug-in hybrid electric vehicles:::jkrupa
Analysis of a consumer survey on plug-in hybrid electric vehicles:::klakkaraju
Analysis of a consumer survey on plug-in hybrid electric vehicles:::meppstei
Analysis of a threshold model of social contagion on degree-correlated networks:::jpayne
Analysis of a threshold model of social contagion on degree-correlated networks:::pdodds
Automated Damage Diagnosis and Recovery for Remote Robotics:::hlipson
Automated Damage Diagnosis and Recovery for Remote Robotics:::jbongard
Automated reverse engineering of nonlinear dynamical systems:::hlipson
Automated reverse engineering of nonlinear dynamical systems:::jbongard
Automated Robot Function Recovery after Unanticipated Failure or Environmental Change using a Minimum of Hardware Trials:::hlipson
Automated Robot Function Recovery after Unanticipated Failure or Environmental Change using a Minimum of Hardware Trials:::jbongard
Automated Synthesis of Body Schema using Multiple Sensor Modalities:::hlipson
Automated Synthesis of Body Schema using Multiple Sensor Modalities:::jbongard
Automated Synthesis of Body Schema using Multiple Sensor Modalities:::vzykov
Automating Genetic Network Inference with Minimal Physical Experimentation Using Coevolution:::hlipson
Automating Genetic Network Inference with Minimal Physical Experimentation Using Coevolution:::jbongard
Avoiding Local Optima with User Demonstrations and Low-level Control:::ghornby
Avoiding Local Optima with User Demonstrations and Low-level Control:::jbongard
Avoiding Local Optima with User Demonstrations and Low-level Control:::scelis
Behavior Chaining: Incremental Behavior Integration for Evolutionary Robotics:::jbongard
Biomedical optical tomography using dynamic parameterization and Bayesian conditioning on photon migration measurements:::ddougherty
Biomedical optical tomography using dynamic parameterization and Bayesian conditioning on photon migration measurements:::esevickmuraca
Biomedical optical tomography using dynamic parameterization and Bayesian conditioning on photon migration measurements:::meppstei
Biomedical optical tomography using dynamic parameterization and Bayesian conditioning on photon migration measurements:::ttroy
Boundary Element Solution of the Coupled Fluorescence Diffusion Equations:::ffedele
Boundary Element Solution of the Coupled Fluorescence Diffusion Equations:::jlaible
Boundary Element Solution of the Coupled Fluorescence Diffusion Equations:::meppstei
Calculation of the Autocorrelation Function of the Stochastic Single Machine Infinite Bus System:::ecotillasanchez
Calculation of the Autocorrelation Function of the Stochastic Single Machine Infinite Bus System:::gghanava
Calculation of the Autocorrelation Function of the Stochastic Single Machine Infinite Bus System:::phines
Calculation of the Autocorrelation Function of the Stochastic Single Machine Infinite Bus System:::tlakoba
Cascading failures in power grids:::ecotillasanchez
Cascading failures in power grids:::kbalasubramaniam
Cascading failures in power grids:::phines
Cascading Failures: Extreme Properties of Large Blackouts in the Electric Grid:::bohara
Cascading Failures: Extreme Properties of Large Blackouts in the Electric Grid:::cdanforth
Cascading Failures: Extreme Properties of Large Blackouts in the Electric Grid:::ecotillasanchez
Cascading Failures: Extreme Properties of Large Blackouts in the Electric Grid:::phines
Chaotic flow in a 2D natural convection loop with heat flux boundaries:::cdanforth
Chaotic flow in a 2D natural convection loop with heat flux boundaries:::dhitt
Chaotic flow in a 2D natural convection loop with heat flux boundaries:::wlouisos
Co-evolutionary algorithm for structural damage identification using minimal physical testing:::bkouchmeshky
Co-evolutionary algorithm for structural damage identification using minimal physical testing:::hlipson
Co-evolutionary algorithm for structural damage identification using minimal physical testing:::jbongard
Co-evolutionary algorithm for structural damage identification using minimal physical testing:::waquino
Co-evolutionary Variance Can Guide Physical Testing in Evolutionary System Identification:::hlipson
Co-evolutionary Variance Can Guide Physical Testing in Evolutionary System Identification:::jbongard
Co-evolutionary Variance Can Guide Physical Testing in Evolutionary System Identification:::vzykov
Codons in Evolutionary Computation:::jgilbert
Codons in Evolutionary Computation:::meppstei
Coevolutionary Dynamics of a Multi-Population Genetic Programming System:::jbongard
Collective Philanthropy: Describing and Modeling the Ecology of Giving:::areagan
Collective Philanthropy: Describing and Modeling the Ecology of Giving:::pdodds
Collective Philanthropy: Describing and Modeling the Ecology of Giving:::wgottesman
Collective Response of Human Populations to Large-Scale Emergencies:::abarabasi
Collective Response of Human Populations to Large-Scale Emergencies:::dwang
Collective Response of Human Populations to Large-Scale Emergencies:::jbagrow
Combined Structure and Motion Extraction from Visual Data Using Evolutionary Active Learning:::ameltzoff
Combined Structure and Motion Extraction from Visual Data Using Evolutionary Active Learning:::jbongard
Combined Structure and Motion Extraction from Visual Data Using Evolutionary Active Learning:::kkaipa
Combining Fitness-based Search and User Modeling in Evolutionary Robotics:::ghornby
Combining Fitness-based Search and User Modeling in Evolutionary Robotics:::jbongard
Communities and bottlenecks: Trees and treelike networks have high modularity:::jbagrow
Comparing empirical and simulated wind speed and power data:::ghug
Comparing empirical and simulated wind speed and power data:::phines
Comparing empirical and simulated wind speed and power data:::pjaramillo
Comparing empirical and simulated wind speed and power data:::tryan
Comparing empirical and simulated wind speed and power data:::wbuchanan
Comparing the Topological and Electrical Structure of the North American Electric Power Infrastructure:::cbarrows
Comparing the Topological and Electrical Structure of the North American Electric Power Infrastructure:::ecotillasanchez
Comparing the Topological and Electrical Structure of the North American Electric Power Infrastructure:::phines
Comparing the Topological and Electrical Structure of the North American Electric Power Infrastructure:::sblumsack
Complex Dynamic Behavior During Transition in a Solid Combustion Model:::cdanforth
Complex Dynamic Behavior During Transition in a Solid Combustion Model:::jyu
Complex Dynamic Behavior During Transition in a Solid Combustion Model:::lgross
Controlling Cascading Failures with Cooperative Autonomous Agents:::phines
Controlling Cascading Failures with Cooperative Autonomous Agents:::stalukdar
Cooperation in evolving social networks:::apeterhansl
Cooperation in evolving social networks:::dwatts
Cooperation in evolving social networks:::nhanaki
Cooperation in evolving social networks:::pdodds
Coupled complex adjoint sensitivities for frequency-domain fluorescence tomography: theory and vectorized implementation:::ffedele
Coupled complex adjoint sensitivities for frequency-domain fluorescence tomography: theory and vectorized implementation:::jlaible
Coupled complex adjoint sensitivities for frequency-domain fluorescence tomography: theory and vectorized implementation:::meppstei
Crowdsourcing Novel Childhood Predictors of Adult Obesity:::bwansink
Crowdsourcing Novel Childhood Predictors of Adult Obesity:::jbongard
Crowdsourcing Novel Childhood Predictors of Adult Obesity:::kbevelander
Crowdsourcing Novel Childhood Predictors of Adult Obesity:::kkaipainen
Crowdsourcing Novel Childhood Predictors of Adult Obesity:::phines
Crowdsourcing Novel Childhood Predictors of Adult Obesity:::rswain
Crowdsourcing Novel Childhood Predictors of Adult Obesity:::sdohle
Crowdsourcing Predictors of Behavioral Outcomes:::dconger
Crowdsourcing Predictors of Behavioral Outcomes:::jbongard
Crowdsourcing Predictors of Behavioral Outcomes:::phines
Crowdsourcing Predictors of Behavioral Outcomes:::phurd
Crowdsourcing Predictors of Behavioral Outcomes:::zlu
Data-Driven Cluster Reinforcement and Visualization in Sparsely-Matched Self-Organizing Maps:::drizzo
Data-Driven Cluster Reinforcement and Visualization in Sparsely-Matched Self-Organizing Maps:::meppstei
Data-Driven Cluster Reinforcement and Visualization in Sparsely-Matched Self-Organizing Maps:::nmanukya
Defining the Boundaries of Normal Thrombin Generation: Investigations into Hemostasis:::cdanforth
Defining the Boundaries of Normal Thrombin Generation: Investigations into Hemostasis:::kbalasubramaniam
Defining the Boundaries of Normal Thrombin Generation: Investigations into Hemostasis:::kmann
Defining the Boundaries of Normal Thrombin Generation: Investigations into Hemostasis:::severse
