date,value
2009-09-25,6.071547
2009-09-26,6.0620594
2009-09-27,6.0425944
2009-09-28,6.032174
2009-09-29,6.0212617
2009-09-30,6.027103
2009-10-01,6.0363307
2009-10-02,6.0651054
2009-10-03,6.066346
2009-10-04,6.051244
2009-10-05,6.0296865
2009-10-06,6.033072
2009-10-07,6.0170326
2009-10-08,6.0325985
2009-10-09,6.0890536
2009-10-10,6.0682154
2009-10-11,6.0555305
2009-10-12,6.041171
2009-10-13,6.032956
2009-10-14,6.027167
2009-10-15,6.0275726
2009-10-16,6.052472
2009-10-17,6.0497174
2009-10-18,6.027428
2009-10-19,6.0255437
2009-10-20,6.022446
2009-10-21,6.0257463
2009-10-22,6.018208
2009-10-23,6.053706
2009-10-24,6.0447807
2009-10-25,6.035257
2009-10-26,6.031086
2009-10-27,6.020271
2009-10-28,6.0193815
2009-10-29,6.020329
2009-10-30,6.0558605
2009-10-31,6.0820403
2009-11-01,6.0416036
2009-11-02,6.0373845
2009-11-03,6.020087
2009-11-04,6.0281725
2009-11-05,6.02379
2009-11-06,6.048456
2009-11-07,6.051455
2009-11-08,6.0422525
2009-11-09,6.0127277
2009-11-10,6.0504484
2009-11-11,6.035584
2009-11-12,6.083583
2009-11-13,6.0699167
2009-11-14,6.0595956
2009-11-15,6.0421624
2009-11-16,6.0426083
2009-11-17,6.0405617
2009-11-18,6.037507
2009-11-19,6.0273123
2009-11-20,6.070099
2009-11-21,6.062176
2009-11-22,6.0592484
2009-11-23,6.0526
2009-11-24,6.047662
2009-11-25,6.091316
2009-11-26,6.2033525
2009-11-27,6.0864096
2009-11-28,6.071901
2009-11-29,6.0647087
2009-11-30,6.0512424
2009-12-01,6.0458155
2009-12-02,6.035642
2009-12-03,6.055383
2009-12-04,6.070312
2009-12-05,6.0742583
2009-12-06,6.0611663
2009-12-07,6.0526404
2009-12-08,6.037753
2009-12-09,6.042635
2009-12-10,6.0527544
2009-12-11,6.034473
2009-12-12,6.0850263
2009-12-13,6.070567
2009-12-14,6.053239
2009-12-15,6.048212
2009-12-16,6.049974
2009-12-17,6.0703597
2009-12-21,6.0628886
2009-12-22,6.0733423
2009-12-23,6.0999823
2009-12-24,6.2446065
2009-12-25,6.3283596
2009-12-26,6.105375
2009-12-27,6.0584598
2009-12-28,6.050817
2009-12-29,6.0397224
2009-12-30,6.040291
2009-12-31,6.168352
