1853 1854 1855 1856 1857 1858 1859 1860 1861 1862 1863 1864 1865 1866 1867 1868 1869 1870 1871 1872 1873 1874 1875 1876 1877 1878 1879 1880 1881 1882 1883 1884 1885 1886 1887 1888 1889 1890 1891 1892 1893 1894 1895 1896 1897 1898 1899 1900 1901 1902 1903 1904 1905 1906 1907 1908 1909 1910 1911 1912 1913 1914 1915 1916 1917 1918 1919 1920 1921 1922 1923 1924 1925 1926 1927 1928 1929 1930 1931 1932 1933 1934 1935 1936 1937 1938 1939 1940 1941 1942 1943 1944 1945 1946 1947 1948 1949 1950 1951 1952 1953 1954 1955 1956 1957 1958 1959 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 96.669673 91.778685 94.617528 93.125631 93.202901 -9999.000000 -9999.000000 91.251271 96.994813 93.943828 -9999.000000 91.407988 -9999.000000 94.904843 94.619541 -9999.000000 -9999.000000 -9999.000000 95.305265 96.413217 103.619048 95.166989 95.033462 97.593564 95.813243 96.580496 96.945991 96.253887 -9999.000000 97.200531 -9999.000000 -9999.000000 -9999.000000 -9999.000000 99.587148 100.432100 95.545930 95.975605 92.818480 93.325751 -9999.000000 94.500711 97.219625 97.610524 95.240348 96.453517 95.935519 94.412815 96.883712 96.357212 94.685944 94.297234 97.833605 -9999.000000 98.572116 98.215589 100.808468 96.265122 96.012461 94.817383 93.874597 96.024897 95.195865 96.800467 93.821742 97.614352 95.860054 95.698332 96.823636 -9999.000000 92.503867 93.162226 94.448567 94.041881 95.000239 95.430691 95.981434 92.344274 91.522074 91.353017 98.077575 91.500146 -9999.000000 97.595492 98.178555 99.200217 93.358188 94.373023 96.569794 100.649667 102.643410 97.342914 95.980610 99.092015 96.671810 97.996537 95.907882 98.739937 102.027774 94.028420 101.696152 96.904468 101.132477 96.676065 97.306712 97.598258 96.470621 94.842622
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 95.609415 93.465367 -9999.000000 -9999.000000 98.426929 97.652712 -9999.000000 96.011832 97.432338 96.472149 98.718178 99.460325 96.971983 96.086263 99.268643 99.201549 101.452663 98.536858 100.747579 99.951636 101.886474 95.684005 100.874693 100.750233 101.134763 99.959523 99.726765 101.734836 96.692159 99.286819 97.494718 97.785539 106.157944 99.504887 97.530645 103.049514 98.466486 100.926474 99.085836 99.882941 98.327862 97.901302 96.595567 98.672953 96.720761 100.030497 99.972372 101.469126 98.899369 102.747768 97.304138 102.009656 -9999.000000 98.439177 -9999.000000 -9999.000000 101.532396 100.133072 99.651305 98.163496 100.469047 99.611554 98.973529 101.669498 98.909146 100.421884 98.146474 98.232610 97.629915 95.653615 96.506965 -9999.000000 99.629535 99.185433 99.460000 99.543402 102.414999 103.437547 95.861479 94.994996 99.022489 103.359280 100.955098 101.459258 98.804281 96.449783 95.214962 94.885573 100.784832 100.274185 99.238825 96.186156 103.735755 106.649327 96.411626 97.032650 103.347627 103.028191 102.617682 99.749448 103.410015 102.203751 99.610236 99.199353 98.943681 101.684895 102.963160 95.827349 99.311173 98.163876 98.690868 97.868811 97.815409 97.629048 100.802851 99.230526
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 103.555576 106.996025 100.368446 103.633289 102.947994 105.137497 105.979807 106.403565 104.757604 101.870443 102.731255 103.522782 107.474439 104.993330 102.703614 106.775707 102.601460 103.618022 104.235298 101.299476 104.628815 103.863906 106.543801 103.267280 106.819123 106.295105 103.935129 105.966867 105.198450 105.814555 104.572470 105.297701 103.310584 104.430997 106.717338 105.659168 105.136542 104.630571 102.528802 104.992135 102.360854 106.837856 102.618670 101.676335 103.468129 106.845929 103.714483 105.405617 103.873861 108.196799 103.671231 103.782325 104.761059 107.784917 105.353859 104.278355 105.585013 105.714549 108.367737 104.037236 104.889697 105.281313 106.672943 106.878827 105.813170 109.777726 104.601884 106.841317 106.105293 107.000683 108.231671 105.390222 105.231013 110.382122 107.079126 106.159774 105.678499 105.766099 106.057067 107.664212 105.681920 103.957155 103.984142 106.182818 106.250631 105.824404 103.519753 101.001948 103.310350 101.062977 106.254917 103.094600 104.333701 104.472423 107.648846 109.426980 102.358167 105.156584 108.021542 109.357429 109.632562 106.353921 -9999.000000 104.179444 101.962124 104.184365 102.010853 106.385773 105.657044 101.082878 106.318110 104.365023 105.645207 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 97.761987 97.732025 99.208835 96.315504 94.594321 94.614285 91.124081 94.209795 95.569499 97.355726 94.507329 96.412589 92.362458 96.959229 91.735810 94.376955 91.587175 94.651506 98.682401 -9999.000000 -9999.000000 92.626930 95.640339 95.673339 97.239957 95.029875 93.243191 93.663462 94.578653 99.187424 96.093314 93.969025 93.987687 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 96.978423 100.048880 99.003066 95.169130 94.312101 94.385126 94.317478 99.471965 93.902825 96.540830 97.083793 94.013741 96.924744 94.633276 92.830655 94.857313 99.608073 -9999.000000 94.067410 95.823223 96.754600 95.952142 96.036326 95.186064 94.562257 93.410906 94.408889 95.863153 94.631556 95.116334 94.825421 93.704733 97.335946 99.225612 91.524881 91.721865 92.787878 94.099976 94.368562 93.506561 95.393974 92.800829 92.870650 92.010583 97.094409 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 94.110465 97.283434 94.105155 -9999.000000 101.189626 -9999.000000 101.187161 96.687785 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 106.424105 106.904519 108.110020 105.624726 106.700614 104.713621 107.706476 105.450216 109.776474 105.576257 106.251599 108.207644 107.112879 109.843265 108.036842 108.450985 107.263223 105.577479 109.441473 106.648521 106.681144 106.874599 105.384177 107.383599 104.623514 106.989174 107.045723 105.233508 106.230662 108.073996 105.256143 -9999.000000 -9999.000000 104.249309 103.394156 105.163999 106.341291 106.834262 105.121305 106.415786 105.564798 104.935128 109.517441 107.841700 104.527744 106.342595 108.843417 111.048352 109.070635 110.474749 110.371997 108.748235 107.384969 107.751960 107.347069 106.262723 105.961478 110.039832 110.433217 110.778851 109.986005 110.912809 113.609523 112.229182 109.264024 111.824181 110.230861 -9999.000000 105.419615 107.093700 108.322801 104.033387 104.286437 104.635799 109.071899 106.076293 103.017966 105.011480 109.173591 110.146627 105.180842 107.510500 108.623108 114.092447 114.802531 109.403838 107.442888 111.804188 107.750288 111.517107 108.573521 109.065552 112.602909 108.500338 109.803371 109.662005 109.105816 107.418107 109.913975 108.040512 109.756927 109.057419
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 87.646594 90.474087 -9999.000000 -9999.000000 86.582369 91.120403 89.251577 84.689765 84.995484 94.472650 88.941608 89.160272 87.129021 87.940260 90.503896 90.100268 88.366444 88.478718 89.915703 89.830151 91.060779 91.175364 90.182520 87.978534 88.472600 94.369213 88.732866 90.265492 89.262293 90.508909 84.858479 87.888678 93.446120 90.418666 88.145391 92.990168 90.382728 88.173504 91.147102 94.543284 90.205153 91.060006 88.149458 -9999.000000 90.081476 86.455378 89.503694 87.421954 83.911365 86.958936 85.430511 83.938635 84.005340 86.220358 -9999.000000 87.799604 86.211696 89.033538 86.287847 86.401078 84.838455 85.200701 84.438668 85.204521 87.023534 85.740834 88.677818 89.476459 87.779969 91.292168 89.937493 86.668840 84.928005 87.561879 85.891157 88.094221 86.212059 87.934168 84.602536 85.019966 86.127314 89.734687 87.073209 83.976228 87.535664 89.467965 90.910597 85.629485 83.482270 87.128032 90.222405 90.997094 87.299624 86.254416 88.855384 87.517571 88.991596 85.930411 89.670340 93.091495 85.907333 91.499431 86.239212 91.521569 87.190607 88.298443 87.620196 87.451837 -9999.000000
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 106.508580 107.569428 107.682815 108.094031 109.624650 110.102100 108.125008 108.497236 111.534665 109.158698 109.435993 108.803107 111.428825 109.350194 107.683706 109.976580 109.358777 107.387489 109.638866 111.646790 109.455996 111.475776 111.568423 109.450340 108.647732 106.436643 108.538768 109.930280 109.642784 110.342789 108.442317 109.365067 109.892067 109.563283 109.739080 107.669938 109.267927 113.539377 109.656204 111.188902 108.572698 110.825947 109.446571 108.042728 107.742385 108.215706 107.629761 110.532244 111.719291 109.978778 110.024519 111.875057 110.341000 111.335488 110.800825 109.358872 108.535648 111.173939 110.730269 111.075562 111.137111 108.908930 108.995962 107.984306 109.461333 107.567420 105.156625 106.038405 108.318500 112.963920 105.136594 111.111806 110.133363 111.151939 114.212139 110.012834 108.980714 111.273664 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 93.241879 91.877390 96.909921 96.173603 102.671452 98.744021 93.491761 96.192449 95.455932 101.802875 94.857435 94.182059 94.645875 96.865363 95.160981 99.228362 96.192890 99.926334 93.536474 99.907487 98.644423 98.920817 102.519434 98.077769 98.997931 98.684566 103.017193 99.110601 93.038636 98.779324 98.765587 96.477021 99.449432 105.117352 98.854589 94.100423 96.463200 97.604617 104.310473 100.206832 98.979692 98.498451 104.757116 101.641012 101.154006 97.923226 101.887701 100.455796 93.272262 96.880673 97.236705 100.930666 100.056348 97.602251 95.450078 102.516631 94.405945 93.873880 94.262757 97.965382 103.249242 100.087401 102.020387 94.045143 101.464189 -9999.000000 92.866896 93.673481 95.742083 94.473704 96.207786 96.282871 96.391948 95.702741 100.210375 93.464792 95.143316 102.382918 96.025087 97.441694 98.133872 96.103626 97.830202 95.161296 95.387575 -9999.000000 -9999.000000 89.947777 102.395787 96.621997 92.534567 97.945682 93.936249 94.629365 98.634449 97.265418 95.940461 93.250335 95.862225 94.392916 91.474142 96.087660 91.133670 96.531832 91.859666 94.859991 96.694673 95.967276 100.537671 92.612248 93.521379 95.505721 90.122517 -9999.000000 91.951865 97.739544 97.422695 94.852020 98.508606 97.113074 96.544794
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 101.681666 100.122288 104.688539 98.478586 103.389876 102.218767 94.425087 93.730534 94.674703 91.950473 102.097377 93.750629 101.363086 92.643292 100.068618 98.392319 99.355603 101.477916 96.685733 97.841058 96.523337 105.197904 100.201518 93.868307 98.323183 99.255685 97.222336 97.874759 103.064578 100.062477 94.859678 95.643480 101.315363 107.584613 99.633353 98.582201 99.440055 107.430820 102.896413 104.920407 102.917814 105.595597 103.879336 96.033575 99.613944 101.059532 106.918179 103.297113 95.821027 -9999.000000 -9999.000000 93.893751 93.087224 90.460197 100.284853 105.334382 103.138628 108.013835 95.341042 101.732955 95.856995 92.822577 93.748493 96.284528 93.547956 97.198541 95.696421 100.391250 94.579294 100.425578 93.733884 94.229177 99.688360 96.029915 97.502454 95.940170 93.476616 97.411203 95.626539 95.491847 96.760032 98.393962 92.166281 107.336727 98.061769 94.905881 101.153313 96.276938 -9999.000000 -9999.000000 -9999.000000 96.696054 93.957891 98.706060 96.289127 92.562181 99.000853 94.185129 99.507300 94.801093 97.530985 98.356292 98.582044 103.920517 95.174763 94.665459 94.789012 92.510792 96.779861 99.172317 101.623744 98.618435 95.899338 98.982729 102.159800 103.525349
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 93.067631 96.820356 94.262997 98.377732 98.741200 94.250944 96.728565 97.159472 103.689172 93.255750 91.306103 88.535092 -9999.000000 89.635778 94.196358 90.987511 94.658207 91.205777 -9999.000000 95.195512 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 93.892768 98.158421 95.788800 96.535194 96.820227 103.234593 100.169570 96.602218 93.879272 96.696338 105.209181 100.668219 102.029917 99.239442 108.553881 100.550882 104.733964 96.185703 98.280199 102.597837 99.480343 98.873705 97.862170 100.256302 97.859160 95.309184 96.537234 101.885452 96.547236 94.006498 92.160268 94.501211 101.087519 99.394844 100.644099 95.240395 100.297066 94.899095 93.667277 94.746953 96.480795 93.859467 95.796428 94.959298 96.297230 93.194169 99.926493 94.195195 95.015364 101.272396 95.545164 96.334483 95.179601 95.911121 95.550016 93.633445 95.840435 95.181678 97.076343 93.387894 105.666074 97.102161 95.873577 102.115310 95.941739 97.822137 98.972051 97.670740 97.079132 92.804899 96.953324 93.887195 90.432301 -9999.000000 -9999.000000 96.333541 93.896906 96.270618 94.516491 98.426629 96.212821 93.639181 93.089348 93.429299 90.076381 93.692411 92.936567 99.093677 93.302749 94.587766 96.969262 96.659452 99.026952
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 90.531038 89.548466 91.479672 89.522935 98.895570 95.027701 101.057386 92.364580 95.450628 101.350259 100.642141 95.050560 90.740295 98.525647 94.175789 101.762326 95.644980 92.374981 95.764990 97.354119 99.503179 91.864264 98.589183 97.838993 92.423207 90.381293 96.979948 101.497021 96.159727 96.404952 99.260013 104.148450 99.815459 106.312942 95.146181 96.798518 99.406829 92.865431 96.525588 92.533203 100.970520 94.600660 93.710074 97.155276 100.679508 90.145987 90.508141 88.262347 96.622960 98.507737 99.820679 106.366412 94.360331 97.403262 93.307639 88.710622 92.306039 94.272237 91.229230 92.944926 95.982949 96.113357 91.918389 98.646002 92.646830 89.436560 96.905025 97.638832 92.048618 93.729610 93.383937 96.650186 -9999.000000 94.682527 96.004397 98.029115 91.054565 106.811898 96.365390 94.473064 99.942190 96.201312 95.445458 99.309585 98.742547 96.592964 90.425447 98.343917 94.992987 89.166889 95.332280 -9999.000000 96.335497 90.642498 91.721374 97.090412 95.923733 100.328830 92.752656 91.288440 -9999.000000 87.095711 95.820212 97.301078 97.563333 92.761623 91.729630 98.053973 102.494356 -9999.000000
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 92.554426 92.892896 95.713838 92.385552 102.955574 96.069888 91.911131 95.268722 95.484138 103.087221 96.202629 91.121118 -9999.000000 92.702317 88.289043 98.497171 90.752070 99.554434 93.267334 97.386518 96.857227 99.036572 94.323712 91.084422 98.986273 93.052683 100.276992 92.929163 91.419900 93.434920 96.282200 99.573530 92.410044 94.401552 97.673301 91.516345 91.522511 98.136772 100.991543 96.619526 96.016063 99.026309 101.915145 100.136954 103.622841 95.413798 96.497320 101.640921 94.683554 96.200588 93.042291 101.274598 95.068347 93.617273 95.415935 101.175486 90.658297 91.614957 88.197452 96.480840 97.453491 99.313795 106.332289 93.988328 98.000170 94.107386 89.811878 90.956152 92.681190 90.171740 93.080083 96.993068 98.728714 93.090756 96.664492 92.078241 93.086423 97.604696 100.007656 93.102301 94.326549 91.695839 96.986772 89.811214 92.504139 92.419882 93.990691 87.391117 100.954668 92.722682 90.457768 97.080106 93.290577 95.205373 99.559399 96.241840 96.818785 92.702785 96.772437 96.302876 88.802879 96.726909 91.853737 95.275456 89.107770 93.710731 97.094995 95.608832 100.563324 93.451951 93.290627 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 98.467556
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 94.440892 93.295139 103.073642 93.296894 92.190936 88.080354 88.792910 87.800856 97.167140 91.827827 98.531028 91.460968 96.915629 95.835006 97.293281 93.240564 88.721524 98.875608 93.521938 97.838951 93.977456 91.161753 93.242723 95.747634 98.968621 91.356948 96.159832 93.639596 90.648353 90.555481 96.094803 100.490228 94.963868 94.045496 100.055788 105.577057 101.276601 107.528887 97.903671 99.877811 101.146368 98.584310 98.893350 95.420252 102.328609 95.978693 92.999105 98.134029 101.766974 91.236394 93.220447 88.875766 97.476859 99.083971 100.038977 107.271376 94.928862 100.804247 94.677829 90.485322 92.415118 92.925289 91.196812 93.320170 98.763157 101.222108 93.984400 97.989625 91.071163 91.822822 96.791817 98.786937 92.588058 93.468570 91.357486 97.583840 91.011597 92.990052 94.072081 96.897867 90.515211 103.717117 94.638055 93.544963 98.998523 94.234842 95.336370 100.809402 98.464668 97.447107 92.872675 100.487878 99.598011 90.444299 96.642652 96.393177 98.630614 93.432380 96.312534 99.765769 98.684157 103.770396 97.636558 94.049320 101.145907 90.363413 96.892214 99.724388 101.279702 96.919056 95.040993 102.365972 107.944107 107.791246
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 97.080751 91.351553 93.538167 87.715869 93.802889 99.491011 99.593627 98.428119 91.580597 95.804067 89.129420 100.574756 94.955954 91.304623 93.980773 95.734042 98.735062 92.013184 101.819597 97.425056 93.253109 92.205286 94.878438 -9999.000000 97.593581 97.166980 95.633086 104.052403 95.012510 102.459657 96.310592 97.838672 98.434699 97.541601 97.709632 97.098305 99.802308 97.846167 94.567442 97.340696 102.581278 95.902318 93.628171 90.701644 -9999.000000 100.389118 99.279544 -9999.000000 95.427612 99.191253 94.891684 93.152985 93.394238 96.461132 93.720449 97.885549 94.450339 98.625240 -9999.000000 99.832385 89.127423 92.957937 99.925670 94.646601 95.861582 96.126657 96.946770 95.944169 94.349451 94.234372 94.281533 97.634721 92.368590 107.148664 95.834997 93.403825 99.701150 95.232949 94.850394 101.388636 97.577187 -9999.000000 93.959603 -9999.000000 94.778411 90.769615 95.704891 89.683732 95.265192 92.528768 97.043604 94.310157 98.147478 99.458591 95.664653 92.501444 95.401804 91.083896 94.563844 95.338817 101.834137 95.630596 93.895914 97.185414 96.037653 97.705390
