1853 1854 1855 1856 1857 1858 1859 1860 1861 1862 1863 1864 1865 1866 1867 1868 1869 1870 1871 1872 1873 1874 1875 1876 1877 1878 1879 1880 1881 1882 1883 1884 1885 1886 1887 1888 1889 1890 1891 1892 1893 1894 1895 1896 1897 1898 1899 1900 1901 1902 1903 1904 1905 1906 1907 1908 1909 1910 1911 1912 1913 1914 1915 1916 1917 1918 1919 1920 1921 1922 1923 1924 1925 1926 1927 1928 1929 1930 1931 1932 1933 1934 1935 1936 1937 1938 1939 1940 1941 1942 1943 1944 1945 1946 1947 1948 1949 1950 1951 1952 1953 1954 1955 1956 1957 1958 1959 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 28.697787 23.823614 32.940969 22.215354 28.420350 29.818104 26.031518 19.787843 22.757713 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 27.154942 20.365423 20.091124 17.543631 26.714232 26.412087 25.538061 20.886253 22.734351 19.170204 27.198087 29.809416 24.672298 27.719593 24.461695 28.518768 27.129179 30.582148 27.569655 26.667259 28.454362 22.067054 27.048569 26.323188 28.178485 28.624318 26.516373 24.155764 31.484548 26.195256 27.621908 26.037857 24.342526 21.843532 28.626180 23.256073 23.321380 21.255454 20.334668 18.997675 21.712401 28.970001 27.059400 25.534416 20.803166 24.960677 30.194915 18.270971 23.484583 25.510621 19.897873 19.474355 23.648427 19.429300 24.465129 26.655168 23.574475 26.872326 22.743373 27.520156 20.847547 26.841985 24.858137 22.509608 29.050047 24.936647 21.555198 22.553218 30.967102 22.369129 25.180877 24.106264 27.169756 28.711986 32.616072 27.801632 24.574871 23.458102 27.586850 28.384963 23.770612 13.125998 25.357836 24.682109 25.047814 25.653919 32.584073 31.465628 24.706311 20.065546 25.642175 23.401324 24.963676 28.906492 29.360001 26.558948 29.640927 17.686736 26.083418 27.945118 28.356368 27.093567 23.346707
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 32.433715 29.818348 31.831620 26.703210 29.275530 22.204471 28.884353 32.851445 36.838488 29.148697 34.510025 32.089587 32.427590 -9999.000000 -9999.000000 27.429044 31.836923 25.572639 31.169411 23.373427 32.728122 32.618582 28.129510 25.723971 31.810095 32.491572 32.525553 32.517473 32.764120 30.196524 36.191718 31.354014 31.321169 28.393536 30.844750 28.016697 29.579377 34.262733 32.303121 33.635641 32.654987 31.362144 32.493640 25.949606 30.373536 33.602896 29.556255 29.188916 29.633530 25.887262 30.375925 32.889485 27.293901 32.522080 29.604915 33.749679 31.545584 32.611708 29.569516 26.549051 33.426183 32.898666 31.551109 29.834976 38.694126 29.335631 32.571729 29.141849 30.388426 27.259217 33.798986 30.078329 29.100692 33.303715 32.601739 28.684884 31.050819 -9999.000000 -9999.000000 32.072864 29.382344 32.393560 36.743449 33.768052 34.323394 28.494614 31.496105 30.100943 31.518064 33.944341 35.542192 32.316237 32.298271 28.029261 33.800230 28.990717 31.802142 32.427370 29.513816
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 15.837667 15.833071 13.665807 16.246544 21.610344 16.673263 13.998056 8.185297 12.718589 24.175686 -9999.000000 17.189436 16.486814 16.094326 9.799748 4.275486 6.424653 14.926196 18.772719 -9999.000000 18.302837 -1.749075 13.402433 11.972734 9.454329 20.327076 9.227831 5.501262 8.220154 11.837737 17.896383 14.417528 13.675213 4.634598 8.534229 9.510567 -9999.000000 -9999.000000 22.012198 15.853067 15.404865 -3.497699 19.244882 11.406210 15.229680 14.846597 10.544108 15.852647 16.200639 -9999.000000 8.612382 12.747385 9.861136 -4.084514 -4.805475 21.575223 14.147087 13.280852 22.509350 13.579929 13.469566 10.178926 15.277034 20.786363 11.158569 14.588975 9.373557 10.687980 18.617196 19.251124 11.180992 18.724008 12.991344 15.547453 15.060442 12.895907 3.682364 -9999.000000 -9999.000000 8.635087 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 2.205353 21.793519 -9999.000000 -9999.000000 23.700349 23.826855 -9999.000000 19.638800 -9999.000000 17.801321 18.675654 17.634963 20.428508 24.318213 19.315864 20.362236 13.916086 20.194554 19.679399 15.231631 20.187014 14.358489
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 29.144941 29.301809 27.356161 26.531967 21.570334 30.579211 31.648571 30.464781 32.257973 33.357998 32.068417 33.605725 29.771914 29.204719 29.919531 28.552565 35.141435 32.372699 35.620598 31.345770 28.188109 32.989613 29.550365 26.913319 29.464606 28.461197
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 34.464988 38.562737 35.195710 33.684263 33.803180 35.575654 -9999.000000 35.269578 31.654772 37.248519 32.155593 31.719642 34.455503 31.332024 29.838091 36.985655 34.892732 35.269942 32.816073 35.681117 31.260351 34.021372 32.908855 29.371515 33.098310 32.493324 30.993139 33.482721 31.319000 33.056330 32.035482 35.198762 30.501258 31.398973 32.485066 35.173653 35.124946 34.786710 26.074738 38.363250 33.391800 35.119911 39.365082 33.150505 38.596258 33.698852 35.173874 33.045290 35.490781 32.745240 29.563418 31.146038 35.123229 32.311159 32.734961 30.812567 33.188553 34.371275 33.623650 37.067079 38.075431 32.578305 35.215228 35.609601 32.426185 34.484453 35.059616 33.778047 35.762600 33.988292 32.308007 30.734658 29.544800 30.155596 29.213362 34.793279 33.488972 32.323652 35.533315 40.386102 32.829064 36.590245 33.396886 29.509285 32.056471 35.098352 34.837712 37.462122 36.060941 32.779874 33.969354 37.767858 31.019268 37.905425 35.022214 36.723453 35.831758 37.590180 36.953872 37.873486 36.314701 37.810822 35.987996 35.394210 37.415300 36.391502 35.545442 37.232150 31.273954 35.734869 36.571412 37.661169 36.113111 36.310007
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 32.794782 37.713006 32.067430 36.351394 34.351520 38.187823 37.307042 36.624280 32.262604 39.709351 38.277620 39.743041 42.585068 37.892057 40.187839 40.549871 36.446448 35.368301 36.469768 36.796938 32.235755 32.451991 35.684987 34.285108 37.454413 37.732826 36.365659 36.419636 33.719322 39.746638 37.848435 34.723857 36.220593 34.687000 31.938086 36.202151 36.647532 35.263233 36.481023 34.087460 36.174716 35.111530 32.541191 30.578991 31.460783 37.585210 37.523545 35.820682 39.732097 43.077857 35.347966 40.039167 39.675649 37.148300 37.467551 38.156624 35.884858 37.447218 -9999.000000 -9999.000000 34.190517 36.560342 29.336501 36.839878 37.843998 37.994053 37.739163 39.005062 39.781469 37.880761 35.718129 40.277452 37.068408 33.835890 39.930143 38.444814 34.189903 -9999.000000 35.557591 38.957159 38.693026 38.354173 35.610804 34.783896
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 37.872993 40.328769 41.112447 40.488584 -9999.000000 38.726446 44.405959 -9999.000000 37.138063 36.895450 40.544440 44.391483 39.424378 36.684827 39.499838 36.150281 36.545934 38.756057 37.180655 34.393243 38.865798 40.625355 39.113730 35.222547 38.762780 33.836751 36.889015 36.310734 34.351643 32.381195 35.364275 31.343106 38.030286 34.439408 34.852736 34.075347 39.061848 34.712809 35.069628 34.407396 37.219934 37.237193 37.360465 30.863033 39.350445 36.007426 38.725154 38.820487 35.987049 35.904210 36.164257 36.743313 34.309191 32.746900 34.436966 27.069240 32.451372 37.314606 34.407049 37.670192 36.992026 37.579314 37.430828 37.436461 42.473219 41.131363 36.767419 38.537880 38.647147 36.423032 40.811822 39.437001 37.825886 38.118581 37.987034 37.760234 35.900036 36.918528 34.574861 40.290090 40.848655 38.544617 35.889039 39.563850 -9999.000000 40.044453 -9999.000000 -9999.000000 -9999.000000 41.583327 -9999.000000 39.354974 40.312996 38.823191 35.889740 37.864240 -9999.000000 34.106166 37.739188 -9999.000000 40.504722 42.190123 44.524929 45.164194 43.864648 39.799684 43.871007 42.538714 40.123441 43.573336 42.028798 43.761400 43.108329 36.088073 42.730531 -9999.000000 43.218750 38.218750 41.686242
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 34.089599 35.718705 32.850308 34.917068 30.445113 30.729586 33.792027 31.732310 29.503645 -9999.000000 -9999.000000 -9999.000000 32.450158 28.955090 34.326030 31.179924 32.195409 30.806314 32.241395 -9999.000000 34.055314 33.700344 32.051348 30.080544 33.268624 29.199746 31.691116 34.189218 29.214922 31.017116 32.688493 32.585196 33.841209 31.934551 31.816473 31.074247 33.109762 -9999.000000 32.761641 30.719581 37.628157 36.558080 34.236264 29.961396 36.067446 34.094987 33.591039 34.245830 35.101460 33.817694 35.959637 32.863772 31.928959 29.735040 32.859486 27.564373 29.260075 33.453044 32.016319 33.359607 34.000238 33.359046 33.753947 30.806778 34.605656 36.922389 31.304218 31.509311 31.554932 28.996556 32.233388 33.141077 29.693275 33.604537 30.607086 33.888729 31.593625 32.031273 31.225204 28.848429 35.488971 33.766704 31.658880 33.658484 38.749267 32.788787 37.608449 35.282743 33.358121 35.246044 35.590408 33.608325 33.009789 34.626733 34.418201 32.241202 34.390683 26.320641 35.887176 35.925431 34.142244 36.108900 40.060520 37.939653 37.739962 31.244700 37.506238 36.573747 33.028924 36.908437 38.361998 37.177528 36.214880 31.026518 36.703982 36.996707 36.889956 34.415210 33.609940
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 27.544619 29.254704 30.771902 30.514573 30.910337 31.449319 28.014128 28.711011 29.094476 29.271789 28.928266 -9999.000000 27.535086 28.032673 26.130218 28.563546 20.745143 27.042518 35.970127 25.867643 26.076912 26.567766 26.968709 29.934912 30.411920 29.718696 24.947269 26.911742 24.103841 30.097848 22.536406 34.560840 32.105505 27.590502 26.852984 34.217339 30.641045 31.533919 31.875232 30.773166 30.138643 33.779913 29.258927 28.447289 25.291234 28.853664 25.247356 26.874204 31.143649 29.889625 30.102651 31.542705 29.732008 29.519759 25.852313 30.481997 31.915169 26.867072 26.473974 27.160841 24.916422 29.361665 30.786887 24.592477 32.073261 29.368819 33.034527 30.149858 32.618505 28.672626 24.625539 32.561545 31.670507 31.386488 29.497249 36.966416 -9999.000000 33.397452 30.142518 31.091082 32.577464 36.292862 31.262352 27.868838 31.363228 35.056878 32.000455 32.933988 25.374830 33.813048 35.039873 30.684581 35.166738 38.575028 36.740026 38.359139 30.596991 35.195076 -9999.000000 33.262235 35.497379 35.249190 32.151576 32.689421 27.627799 32.495940 33.703102 33.396814 31.742561 30.035262
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 16.936710 15.011046 12.592875 15.422400 14.595901 10.916828 10.761763 -0.854637 13.897873 15.871906 8.397547 10.980780 16.415103 8.765992 3.441294 6.129624 2.200938 -9999.000000 7.277954 5.647817 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 14.034515 12.012541 12.276720 16.274862 13.515873 3.225969 24.822076 19.045007 16.902678 2.220558 13.168276 16.811201 16.850742 17.568808 9.243045 18.754169 15.878968 18.127151 17.012685 9.092378 10.045683 -3.234004 5.981617 18.774767 6.753826 12.748796 15.365804 10.800512 -4.250375 2.941184 13.642998 17.044671 8.759372 10.951984 4.497837 8.268008 14.438670 15.328807 9.234966 17.859455 9.853059 13.896051 6.466893 8.192300 -1.781636 -1.498914 4.339048 1.808426 13.206355 8.032996 21.830644 5.903149 16.546035 12.937631 10.886626 7.081889 13.472435 8.745542 12.378264 11.032759 11.016284 -0.320560 5.840499 -9999.000000 -9999.000000 6.439386 9.323628 -9999.000000 17.642613 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 20.849065 -9999.000000 12.143613 16.928059 11.371887 -9999.000000 12.349686 4.405124 14.007017 13.793241
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 8.365094 6.011064 7.600615 7.127212 8.187014 10.975076 8.551358 3.581810 15.914380 10.071535 10.426298 12.139938 6.669740 4.479563 10.853052 7.901493 10.134702 10.237852 8.179378 6.453668 6.015161 9.547697 5.165369 3.695939 14.297608 8.612797 8.223862 2.455335 13.076692 11.653115 14.793398 17.421177 10.738858 15.840031 16.226493 11.257853 12.169852 12.187942 8.838322 4.977429 8.057139 11.542793 7.792432 14.155150 15.784022 11.736185 7.999147 8.679862 14.767121 14.905309 11.141501 16.085499 8.741680 13.158699 14.987703 14.830703 11.614675 16.508641 10.837240 12.273424 12.820358 8.143311 8.274664 -0.441603 13.984658 10.888262 12.007725 5.962165 15.623455 7.285795 18.107151 16.349065 10.488714 14.184532 15.749696 9.473698 13.390060 9.905626 11.591273 1.181693 8.465781 2.042816 16.105469 9.366803 13.761973 13.239972 14.145907 16.723108 16.339037 12.618099 16.575264 15.064983 9.076289 16.142844 14.637626 15.377722 13.116679 8.760222 12.248319 11.473869 9.166026 10.283232 15.948819
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 35.330209 33.394408 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 32.172154 -9999.000000 -9999.000000 30.854068 31.321241 -9999.000000 29.671129 34.115275 33.132403 35.056524 35.275846 34.479856 32.633639 32.792465 34.069589 34.863495 36.329915 33.714467 31.272963 36.502374 38.563939 30.031844 35.977779 37.659966 30.332019 35.787551 28.703998 34.459854 36.983740 30.284227 29.516111 24.778825 33.953411 26.260378 27.778797 33.827694 28.868596 35.106122 34.095257 28.476903 35.133592 31.975565 35.689078 37.805108 31.629120 24.808783 30.018909 29.608022 29.667721 34.719658 29.208995 31.343105 30.537180 30.731584 29.511505 30.617066 29.406048 23.486401 29.696411 30.554501 24.748177 30.226914 31.200303 29.600517 32.651957 30.831744 29.551494 27.486194 32.282381 28.801089 28.701290 25.719935 30.437256 28.405385 27.284492 21.474336 20.468848 30.073304 26.440609 32.667732 32.650617 26.897421 24.667847 25.649513 32.661692 31.862287 29.922126 34.120825 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 35.865869 32.190461 33.651536 29.856919 33.583415 32.085705 28.957826 35.531236 34.893773 30.736099 38.460377 32.796499 34.988980 34.531785 37.745429 34.204757 36.504184 33.585822 38.648151 41.007829 32.388639 27.199484 37.689926 33.636306 36.865778 40.141698 33.907879 31.855229 33.462913 32.963541 32.635182 32.253148 33.565547 31.471267 30.814117 33.670177 33.297274 33.802436 31.153711 32.026205 35.352555 36.015733 38.502744 34.639836 33.568561 35.387678 34.701538 33.424051 35.397267 34.628606 35.779554 36.834697 35.596750 33.368906 33.914958 35.218511 32.652836 32.972654 36.943707 35.524834 33.821275 37.743971 40.486382 37.313032 37.668616 -9999.000000 -9999.000000 -9999.000000 39.007604 -9999.000000 -9999.000000 -9999.000000 33.160345 34.554261 35.441849 33.706682 36.587783 35.924998 39.465556 32.083096 -9999.000000 42.261208 40.492051 40.580935 39.281971 38.168812 36.243701 39.313833 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000
-9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 30.809594 28.417433 27.102318 30.640331 25.643193 27.425657 30.859661 27.524066 24.815081 25.811026 28.367224 29.986394 27.490591 25.678880 29.332105 26.811976 27.568287 26.786624 27.601343 26.421631 31.493642 27.685062 29.384002 22.290240 28.316984 21.099949 25.916144 30.053574 21.783749 24.658551 24.001683 28.032867 29.449640 28.936782 28.136966 24.194324 25.364629 22.899645 27.931733 22.635167 33.980020 31.276602 27.523459 26.087059 31.769484 30.389508 30.565776 30.120561 29.778982 28.736779 30.296050 27.939186 28.857791 25.940787 26.753497 21.577011 26.454392 32.338922 30.513610 31.121945 31.382703 28.019063 30.317484 25.283844 31.329410 31.790902 27.867757 27.307939 29.266352 25.524415 31.059816 29.759137 25.642372 30.892729 28.281205 32.007274 28.372729 30.508017 28.437441 23.170284 30.411165 30.463304 30.118846 28.566849 34.245230 29.252819 31.494923 29.621423 30.617231 31.583502 35.098518 29.963182 30.163829 29.401277 31.555656 27.611357 30.736651 23.096318 32.299224 32.835428 28.761558 33.141872 35.386395 32.457961 30.560460 27.692704 30.674505 30.412512 29.820450 32.571670 34.332203 30.751436 30.553112 24.950765 29.978474 31.044142 33.703004 30.560552 28.084848
